UNIQUE_ID,yes_hp_en,yes_ret_yhp_en,yes_pg_yhp_en
245074672,0.396323189,0.548294653,0.248892816
245033325,0.400277976,0.523604263,0.312406985
245122140,0.394115003,0.546799225,0.399012346
237016813,0.603416795,0.597699148,0.232756078
245102553,0.565148875,0.584037222,0.17979277
245107306,0.657322053,0.571911581,0.325257982
245090463,0.368810763,0.659034228,0.444571362
234417906,0.628915498,0.639753454,0.430964394
241878615,0.451295213,0.53880817,0.15032576
244967334,0.327895446,0.507055221,0.60530234
245052796,0.372966961,0.495840585,0.521586934
245245143,0.441520429,0.44482063,0.411249808
245134014,0.53439507,0.721350272,0.06112515
239744921,0.559115903,0.518871881,0.225516298
245212277,0.064000395,0.579730829,0.296835136
244961538,0.428385281,0.645823958,0.406347447
245035188,0.481994292,0.580900732,0.415631398
245092214,0.610413806,0.573793919,0.20456904
244992533,0.47182762,0.785688902,0.324852838
245191453,0.153508064,0.665509407,0.365377092
244955261,0.451470206,0.688562313,0.171182051
245141130,0.504736617,0.646551142,0.389576845
245071342,0.400455875,0.609326996,0.206747906
245195153,0.239731781,0.485262161,0.607880371
245135396,0.231411654,0.548481091,0.182777914
245235166,0.475612508,0.581106344,0.303672788
245107425,0.222064973,0.51726114,0.331597272
245092764,0.500279678,0.73556141,0.136916435
245087628,0.339826974,0.631972763,0.108952894
244941338,0.259059085,0.692855909,0.491869548
245134937,0.220293501,0.681796413,0.566694182
245116762,0.477685949,0.56811243,0.149565429
245275062,0.547475351,0.70372661,0.263633003
245015819,0.294161157,0.706938843,0.140882954
245078313,0.26687094,0.495372256,0.280911585
230192964,0.290026733,0.729102463,0.098209141
244928419,0.337541248,0.537881986,0.383981097
245037337,0.717788378,0.768600111,0.040811883
245129126,0.237062835,0.576593561,0.534182132
245121027,0.254109481,0.560688968,0.586421042
245171765,0.471766001,0.677114157,0.342679687
245070624,0.27328204,0.467771392,0.247263499
245237643,0.546819107,0.598840175,0.501432128
245087373,0.472182275,0.539403866,0.668588567
245150675,0.310682208,0.612516623,0.536700146
245174367,0.636847965,0.703945636,0.406666797
232558287,0.65732567,0.557952065,0.213996171
245192906,0.475969121,0.604423387,0.381677955
231132274,0.463514388,0.633076011,0.673288091
245067012,0.429798435,0.456051077,0.463889798
245129842,0.383459208,0.594395436,0.599198784
245198442,0.219773806,0.424681041,0.317181064
242410575,0.479275929,0.604620509,0.297074632
245014406,0.275777633,0.611686931,0.165820635
245121985,0.533835953,0.639550638,0.4318606
245213508,0.319185368,0.54092727,0.59799146
245001583,0.435074832,0.517022163,0.440364741
245241260,0.386488207,0.670277527,0.223780789
241193184,0.445950394,0.577133676,0.192955223
245071189,0.387135495,0.61088349,0.163500664
245073719,0.464106741,0.743989375,0.34817567
245186587,0.235989642,0.544897923,0.366071183
244908719,0.596576772,0.447107937,0.562097969
231567738,0.295462209,0.379067261,0.290484481
245136406,0.056809124,0.257976672,0.268486282
245196630,0.32048961,0.640355167,0.116623206
245189882,0.267740075,0.448355409,0.402352579
245175661,0.535707937,0.660392541,0.616219225
245151221,0.525759656,0.552807515,0.686653643
242842234,0.434267286,0.511670792,0.491965477
245156549,0.15833637,0.543728724,0.520469622
244975430,0.363090123,0.487926547,0.739189909
245181159,0.422579328,0.363432848,0.449731035
245066100,0.370208989,0.550736613,0.546344144
245119618,0.501631349,0.540854516,0.172247423
244957792,0.45220745,0.601192164,0.239566935
244993045,0.71314444,0.670509303,0.254953521
240402349,0.700963775,0.714315878,0.212397739
245139672,0.362318271,0.603557473,0.253053104
245235458,0.239542187,0.428319938,0.64311549
245042602,0.480471511,0.606915743,0.027616591
244952210,0.450653257,0.655210628,0.347432446
245197239,0.375828445,0.566283411,0.140952935
245179364,0.191098671,0.49498228,0.504662966
245112804,0.204886414,0.505495517,0.487068922
245101877,0.548325935,0.385566127,0.587488243
245139697,0.40951564,0.630489179,0.873088787
245113046,0.748958259,0.604138804,0.164896925
244967812,0.500450727,0.623206238,0.261971905
245079283,0.309727447,0.533752846,0.719420328
245160835,0.555046539,0.452903757,0.259878122
245102827,0.392412361,0.330345761,0.106686218
245120678,0.352848654,0.550748953,0.24535096
245066134,0.505248814,0.62374129,0.177433419
244967589,0.55263869,0.621659085,0.14044455
244940002,0.382531923,0.605704066,0.364497311
245108837,0.727807873,0.617991207,0.421594762
245185194,0.225628008,0.507790898,0.339677847
245134607,0.345536614,0.539567747,0.223545385
245117984,0.551044119,0.416651685,0.357644294
245148059,0.291549938,0.692374257,0.144172974
245062414,0.13206854,0.481233268,0.813132069
237074101,0.6199425,0.68888313,0.07447898
244996047,0.43629189,0.539216722,0.176748359
244253212,0.606256706,0.769816936,0.150289397
235443787,0.482069291,0.657719087,0.184293213
239598729,0.242996268,0.626791317,0.433823823
244966442,0.708002183,0.61372109,0.157578248
245114059,0.2740561,0.503684889,0.241558897
244992224,0.491906238,0.722686408,0.11629904
245107899,0.152995345,0.414320151,0.348443
245187666,0.233312049,0.536320599,0.345558434
128208863,0.451643196,0.641354005,0.666897851
244954060,0.452715346,0.489705894,0.306545041
244997720,0.382882926,0.547748246,0.608971775
244998179,0.649570777,0.607894434,0.48804404
245061115,0.555075693,0.644450706,0.589532814
245085759,0.485127403,0.528291491,0.444783808
242912539,0.273665637,0.600751754,0.663075462
245096206,0.358443422,0.493511349,0.541271007
245136179,0.127927821,0.431945144,0.690569815
245162172,0.521810549,0.645656376,0.346225173
243117694,0.271483743,0.470624704,0.286251442
245111988,0.502903254,0.568217488,0.254932401
245255464,0.574528243,0.722554021,0.235700107
245169468,0.334861158,0.583320238,0.637292579
245150820,0.473198626,0.695265541,0.291725914
244992502,0.322167235,0.68008302,0.585944456
245102980,0.524525303,0.532667309,0.483020991
245196981,0.402936239,0.66621615,0.277036742
245092022,0.208824167,0.331009824,0.536537754
245064622,0.430133718,0.460811027,0.125610531
245139952,0.347406209,0.557796103,0.359538054
244957509,0.427427021,0.666851962,0.170925996
245192413,0.400211209,0.772449044,0.357662337
245245260,0.484638607,0.613589416,0.17999305
245016222,0.505465167,0.65784605,0.57038248
245194936,0.257941951,0.632636798,0.231241149
245155222,0.177535913,0.495989115,0.787741428
245108778,0.296823555,0.534951993,0.081063824
245018126,0.33567389,0.664489513,0.196106195
245216119,0.314864058,0.518173066,0.350626052
243002370,0.275024182,0.448382393,0.221195439
245160784,0.315658019,0.596662849,0.151911139
245226842,0.535561796,0.51651605,0.608110478
239068824,0.445624743,0.575025502,0.659414554
245138420,0.485659045,0.603978833,0.64184361
245221869,0.21583965,0.392119143,0.515543778
245212436,0.52629014,0.530541481,0.232256781
245115051,0.166654921,0.626233252,0.386991545
245081928,0.261703723,0.579962214,0.21989296
245009614,0.356268497,0.439253216,0.262053918
245254420,0.686050024,0.71031466,0.256925137
245201799,0.114084584,0.44098719,0.455976417
245226305,0.350626277,0.583054783,0.675674328
245197412,0.236307478,0.555831118,0.444130745
244972842,0.616871006,0.612770632,0.116798509
245148119,0.09695511,0.521376235,0.088132228
245103711,0.222009119,0.536959955,0.610253665
245150454,0.629316341,0.620385755,0.504410322
245095242,0.498849027,0.402485655,0.122390801
245133812,0.395857149,0.618381132,0.426243191
245122324,0.426844358,0.576439276,0.473779605
245227074,0.631820712,0.710725631,0.122169581
128240641,0.430441643,0.623528895,0.495996462
245033287,0.48787548,0.518962765,0.398209239
245147616,0.422640544,0.601902539,0.156394207
245109413,0.336735861,0.683788628,0.073720839
245112314,0.406401667,0.706002068,0.228350954
245079563,0.422783404,0.631190532,0.186065562
245057567,0.639574974,0.582939296,0.063824554
245196302,0.430630445,0.590753474,0.22403414
245156684,0.213328134,0.537909661,0.429689255
244942268,0.287677546,0.596088932,0.354301583
120339193,0.37038337,0.637291037,0.314900013
122901628,0.515460992,0.763460567,0.111891562
244953701,0.365266064,0.50146437,0.164491679
122628431,0.578103792,0.568014425,0.700210217
245079624,0.206303479,0.520869474,0.473851387
244944869,0.385826264,0.54958946,0.658306907
245002568,0.437213325,0.624967891,0.375232554
245122158,0.148157444,0.517934492,0.312645869
245041206,0.359045708,0.610423729,0.648386207
245156843,0.40034299,0.620669076,0.416013883
128472550,0.340926273,0.418891679,0.528408001
245240648,0.364807304,0.531836696,0.456650484
245259729,0.438784838,0.566684884,0.260304468
244978901,0.375418076,0.648104025,0.224255841
245128713,0.3365622,0.672695972,0.262316335
242234670,0.466264071,0.497098747,0.724617123
237279074,0.70861325,0.574446644,0.533333235
245051460,0.115820717,0.369680454,0.727553657
245100301,0.515875779,0.654471347,0.271404611
245207143,0.310178913,0.598023608,0.128501605
245043619,0.001998457,0.419040289,0.131792483
245248804,0.223158393,0.544560601,0.399108152
232605493,0.55789014,0.624589048,0.62881299
244935405,0.284645667,0.524890173,0.607413952
245186708,0.524652804,0.682576033,0.4911201
239519597,0.578172945,0.576933457,0.143450508
245146780,0.329393102,0.528863585,0.35550783
245082547,0.411520596,0.653885252,0.05746504
245152430,0.367589716,0.681660351,0.276216979
245180123,0.279574955,0.506053103,0.19945189
245229282,0.418104789,0.389767881,0.259787531
245167068,0.415728422,0.567961407,0.245532482
245171732,0.491461424,0.692920253,0.177106206
245106329,0.310457947,0.462174982,0.522901725
245061453,0.39159659,0.730948782,0.126534438
245236493,0.362036912,0.511044944,0.535685804
244982822,0.174205261,0.368951309,0.27000645
245036039,0.302708555,0.615674864,0.146229418
245260552,0.414427899,0.52495628,0.777617108
245065700,0.45648168,0.565339935,0.253137902
245086145,0.24668762,0.750352284,0.270529519
245187768,0.447696624,0.807489194,0.025340769
245023674,0.492377647,0.399148787,0.486798759
245172185,0.614432486,0.621019892,0.675676155
244949399,0.525750813,0.684767931,0.15270666
245079532,0.428109649,0.555669321,0.484660137
240801010,0.609329184,0.62631324,0.177077821
235347144,0.526700497,0.713255794,0.180171447
245033564,0.14174023,0.477236915,0.369603964
245114975,0.469970469,0.701342421,0.501557245
240935375,0.216444995,0.503708846,0.158693678
245050676,0.616981107,0.531682077,0.3211948
245057626,0.492847337,0.573057654,0.383768519
245151886,0.203095058,0.467960771,0.727627458
245117613,0.369624367,0.783080534,0.138546299
245060561,0.277117121,0.610531334,0.322267961
245177290,0.17562829,0.619443239,0.300652269
245065821,0.554684272,0.441967323,0.507906445
245157046,0.437791215,0.615281562,0.516253915
243569057,0.383064019,0.461953644,0.40831441
245130324,0.477953741,0.567956131,0.12399021
230942403,0.580883441,0.677032582,0.392383911
245176148,0.421559828,0.604277733,0.115612957
245187546,0.315129935,0.558656995,0.146470953
245032699,0.230206842,0.409760813,0.584484223
245231557,0.363813801,0.486608886,0.417150484
245125257,0.325943072,0.540333194,0.24280003
245045720,0.662353851,0.698686341,0.230268193
245157330,0.544565963,0.491625245,0.468631467
244936818,0.053062187,0.521194856,0.31540498
245113569,0.700732829,0.680183444,0.100440756
245133499,0.316571674,0.650311354,0.059054425
245175895,0.414742465,0.604008877,0.254911828
244633481,0.56473443,0.514531648,0.452897727
245155752,0.522499961,0.671205164,0.052138353
235489026,0.373177576,0.569749574,0.167083837
245062289,0.786545588,0.632773608,0.104282794
245118123,0.252820958,0.517560855,0.165963746
245203143,0.494817685,0.676084064,0.168062183
245156500,0.171555422,0.565829828,0.189660996
244966989,0.223418391,0.693012813,0.501145122
244956613,0.447753055,0.661842364,0.450868651
243058527,0.345719075,0.543660627,0.333625359
245135320,0.28864161,0.328728175,0.621283764
245242847,0.407699809,0.618893037,0.132033518
244992076,0.410288041,0.668364438,0.442737939
245081812,0.488190496,0.443354476,0.122744189
245064390,0.15439318,0.542965841,0.38643716
245166240,0.393981615,0.617127161,0.323235305
245017476,0.458841164,0.693775102,0.224297915
245200976,0.336093121,0.662414923,0.358029686
245156605,0.360758139,0.678404778,0.402976399
245065632,0.562769437,0.51523946,0.433367759
239524460,0.48400712,0.602536286,0.518529367
245260154,0.434981637,0.749676139,0.095177935
245211931,0.222194079,0.593839528,0.362994752
244965139,0.47806639,0.623756431,0.533089129
227119055,0.596877832,0.591732963,0.200150489
227473475,0.400930097,0.634052949,0.185620713
245069578,0.523629027,0.643916579,0.518713099
245230908,0.438649758,0.602067799,0.269953899
126110414,0.611528127,0.589233455,0.544671025
245165102,0.292627265,0.557122888,0.391103421
245245933,0.608188232,0.797455694,0.254581018
245194830,0.45998174,0.654285032,0.424984351
245113966,0.446881018,0.657272347,0.219740438
245017339,0.581728314,0.596731911,0.525939748
234173631,0.394963792,0.677080694,0.455886247
245255981,0.236842628,0.754479895,0.597448905
242048663,0.378104891,0.698600033,0.6603676
245086253,0.337239076,0.419547665,0.658872548
245120964,0.319024019,0.573847839,0.21302898
245056785,0.242538534,0.399657777,0.329554496
245100419,0.481296585,0.556979859,0.435005934
245072921,0.443519487,0.662611002,0.152146195
245128281,0.170917452,0.574940152,0.443487002
245105640,0.362475371,0.558645904,0.51139814
244723851,0.247746838,0.631255099,0.850593199
245089080,0.436933875,0.615075863,0.369694665
245175494,0.421423132,0.609422721,0.37084953
245186191,0.345520676,0.608944199,0.305319269
245073947,0.599551466,0.528076131,0.329624045
245145675,0.267932696,0.40051042,0.247537439
245202482,0.180015418,0.535662837,0.379160243
245145961,0.584771732,0.620880529,0.603045875
245130774,0.430670983,0.563920787,0.174401664
245056593,0.328167734,0.722433511,0.447759273
245180914,0.287382813,0.476688349,0.456717927
245154537,0.57429022,0.496775148,0.619231627
245211145,0.565588848,0.820976903,0.119326111
244950842,0.410921237,0.58350255,0.361149364
245247875,0.534968595,0.484637825,0.395680035
245130081,0.515719605,0.544210666,0.262419763
245079591,0.493412228,0.473653362,0.222539934
244929499,0.444661281,0.544620594,0.333122554
244952804,0.296926054,0.686327023,0.463179107
245166566,0.232513699,0.393855614,0.439280591
245187632,0.336435394,0.605070065,0.749635084
245171208,0.623122375,0.620739116,0.144725948
245179138,0.249057086,0.371333454,0.386993069
245252437,0.295143444,0.668594326,0.462305881
245161536,0.251537413,0.43392623,0.292958349
123084907,0.439965006,0.649639499,0.461656929
245089094,0.424083923,0.617364177,0.375301976
245196124,0.285502961,0.394995675,0.256360997
245229451,0.289120733,0.611178309,0.288481186
245016056,0.521517336,0.548566191,0.513076733
245177315,0.483346495,0.421848459,0.419081703
244589583,0.458508022,0.645809676,0.580053126
245124284,0.103343477,0.320537704,0.603727708
245191219,0.221646521,0.584185267,0.2131276
245167057,0.217039622,0.572131422,0.552637715
245138618,0.423848607,0.577384572,0.460992847
245022439,0.273452215,0.580871321,0.391624401
241090962,0.394694933,0.556876411,0.141662655
245265488,0.290623772,0.567607948,0.120114035
245222726,0.218447705,0.377382057,0.085392275
245046416,0.352784822,0.544478901,0.557589029
245074932,0.408309837,0.592996225,0.30382399
245202574,0.497732623,0.677344903,0.046224643
245100231,0.398930777,0.544757055,0.422772525
245174432,0.420725996,0.617315893,0.256872138
245030648,0.539517084,0.61007347,0.208161874
245095842,0.515125576,0.549494108,0.286993927
245115461,0.144129276,0.37128205,0.313842625
245050394,0.526621047,0.45684969,0.699767185
245073577,0.55868742,0.597766387,0.463609065
245274139,0.381870703,0.631177454,0.56919096
244953411,0.317485505,0.589084785,0.174789922
242987501,0.557790031,0.468048976,0.233190357
245235095,0.003166787,0.60345962,0.7124306
245065849,0.635253214,0.678762442,0.12080858
245129018,0.516973794,0.543316498,0.190674581
245122147,0.420692109,0.599288341,0.295469186
245169497,0.548098988,0.471651513,0.300271493
245011743,0.382169428,0.676633511,0.244926119
245087059,0.31004491,0.479180524,0.283863288
235743845,0.388563073,0.521375535,0.552232177
245039825,0.681705174,0.485256966,0.251504219
245079629,0.486319771,0.637718535,0.359388602
245213135,0.200406629,0.486988351,0.552633311
245250797,0.367883531,0.507684412,0.196928219
245141790,0.383349046,0.381686281,0.462268054
245162209,0.219013637,0.640533782,0.542398593
244987577,0.441559786,0.68789731,0.109328778
245113312,0.533211509,0.617345177,0.309497128
245078773,0.4991628,0.615852366,0.070957555
242919879,0.507922928,0.503983944,0.338476554
245237534,0.315990682,0.686789329,0.531932523
245156553,0.330975416,0.580335242,0.176235882
245220343,0.335866385,0.698016043,0.148494518
245242669,0.188663336,0.379348414,0.743048149
244946061,0.575165271,0.588363443,0.564667379
244956902,0.623501449,0.652881753,0.328823783
245113753,0.204851285,0.59429397,0.264122828
245162021,0.359566125,0.789802315,0.146450385
245205877,0.411503119,0.624640098,0.089016895
245057768,0.567228923,0.656489817,0.398669467
245220703,0.269668644,0.761102637,0.119257653
240952768,0.7435691,0.585927338,0.335492815
245212313,0.159400092,0.606231732,0.211131429
245169831,0.666654314,0.529736911,0.179494778
228165314,0.408319806,0.500730841,0.293936465
245127595,0.412544144,0.488641714,0.444044152
245085491,0.457031353,0.609891282,0.170654798
245241041,0.233621786,0.531581626,0.134480586
245127801,0.503557681,0.708149063,0.317795687
245113120,0.637250182,0.602613433,0.323749639
245255535,0.305131982,0.620817894,0.333241159
245127948,0.523225667,0.621062428,0.095852963
245023160,0.583981076,0.531091564,0.580557814
245075018,0.312401532,0.433345098,0.427492598
245147979,0.390900245,0.555786037,0.036392079
245070951,0.496292808,0.558668431,0.417821238
245032032,0.459779976,0.51083615,0.286861887
245265033,0.311873341,0.659953183,0.171348517
245107430,0.358293503,0.532212821,0.513699693
245014139,0.430259208,0.52991739,0.431578441
245087150,0.246988427,0.4369253,0.615045103
245206973,0.209905805,0.466831464,0.269960147
245216577,0.457144876,0.402714934,0.403368013
244408096,0.513189006,0.574449276,0.197864646
245081889,0.274249977,0.684651454,0.271140105
245081844,0.310891787,0.58054138,0.295898987
245142087,0.476606226,0.661827578,0.130763206
245010053,0.421959446,0.516771176,0.693421883
240743345,0.579684413,0.533252779,0.45507073
245066442,0.516506359,0.549737105,0.634825017
245191608,0.557133243,0.484677385,0.672616765
245273621,0.653355801,0.564172582,0.337016943
245139062,0.370369856,0.57480928,0.266439393
128241949,0.441752062,0.638254114,0.103774266
245206319,0.417566687,0.599473222,0.059024333
245060205,0.310133251,0.556397768,0.267413891
245219803,0.118875293,0.562643165,0.42349835
245070590,0.323538561,0.372469467,0.765948813
238298913,0.318648253,0.672249226,0.126859621
245171060,0.229682872,0.647806369,0.078548992
245156242,0.371521175,0.58088695,0.458959359
245109452,0.347933192,0.636936749,0.181806561
245206521,0.338156603,0.497182408,0.395375342
245189975,0.188152987,0.710852198,0.307102099
245074844,0.474431509,0.544750028,0.194904525
241918600,0.677552944,0.343871072,0.422494107
241694220,0.611523582,0.532804336,0.598666884
245213292,0.414157137,0.713053584,0.094289079
245100443,0.532395326,0.647118542,0.0242109
245098141,0.380525187,0.588479017,0.075645422
244948614,0.593437629,0.613836761,0.345115092
245086969,0.226124552,0.501164973,0.125912074
245175824,0.403842318,0.493640598,0.566873988
245211895,0.472016243,0.651136052,0.848723961
244681247,0.393322913,0.730268713,0.153875243
245179141,0.270912239,0.621167851,0.350068337
245212910,0.353787894,0.474556128,0.120247588
245048277,0.265066601,0.608746963,0.1317636
244945980,0.404066436,0.432656999,0.608989832
245035730,0.50479649,0.67953437,0.218681612
245085794,0.268608741,0.418404599,0.532332284
245192554,0.510199726,0.547155679,0.414255075
245141592,0.163768892,0.396164991,0.487646143
245101362,0.377596469,0.804131249,0.331033117
237468890,0.572093928,0.604580186,0.287606071
245063698,0.469687586,0.612027654,0.504294908
245273503,0.350249366,0.562362283,0.270510577
245213151,0.448046551,0.488365334,0.171718805
245033411,0.235737921,0.565259958,0.606515924
245146542,0.474636751,0.640771267,0.068339411
245160282,0.144308063,0.637726083,0.34751299
245205576,0.441805827,0.479418039,0.115351363
243392870,0.095805218,0.613765989,0.54599662
245094353,0.284561289,0.467316502,0.501708836
244957654,0.553392346,0.690392769,0.272079437
245219676,0.39742179,0.602649579,0.325098297
245265069,0.293851114,0.715186139,0.195440295
245127779,0.189993093,0.450001167,0.159145172
244950621,0.416705486,0.775796462,0.291772956
126062670,0.430052677,0.762836606,0.426725861
245098167,0.314114631,0.616377096,0.31247049
245256033,0.161740869,0.604265089,0.211019426
242049222,0.577923585,0.591321421,0.375233364
245124960,0.20459614,0.6276852,0.25663811
245077835,0.253635997,0.444278141,0.310179105
242261642,0.398776134,0.52397095,0.553739886
245047908,0.343446979,0.612106095,0.19146588
245164573,0.715914098,0.609857569,0.378646372
245070113,0.405568199,0.522444415,0.847309715
245216612,0.556840012,0.472539032,0.158088309
245045960,0.745599868,0.621007503,0.171490454
244992359,0.169638455,0.627356454,0.431822155
241030176,0.381277129,0.519052167,0.185007138
245172772,0.416054074,0.600259715,0.256224227
244981465,0.355008604,0.633921206,0.804199
245074039,0.558268348,0.625254606,0.083043509
245118022,0.466819767,0.59063368,0.336499889
232229792,0.432881785,0.644374164,0.569471055
245025520,0.511690274,0.50566038,0.26835046
234575216,0.64786589,0.575978475,0.184200178
245097039,0.301319903,0.70593371,0.264334578
245007117,0.352883611,0.560969321,0.177215757
245098125,0.133890272,0.669682669,0.087878496
245156449,0.412472127,0.69177143,0.220156151
245012259,0.323941203,0.604762602,0.511414284
245091424,0.24870993,0.651373963,0.424665338
245240675,0.652257465,0.679132571,0.232878962
245190464,0.492963221,0.454637087,0.479744496
244965290,0.26738205,0.77880786,0.308984189
245145556,0.39771014,0.595610082,0.248800612
245157263,0.51347944,0.6887747,0.638407335
241654476,0.427271947,0.633583024,0.803782395
244964938,0.317740746,0.48661262,0.480750142
244992267,0.213456984,0.460774551,0.437734248
245130640,0.388091706,0.626804904,0.157746616
244967844,0.554861027,0.359573998,0.414699453
245171642,0.447979397,0.424310504,0.081442974
245166397,0.461145966,0.513448441,0.262968514
245079133,0.101363219,0.641510335,0.275460652
245028423,0.41087466,0.428913559,0.190428649
241478886,0.381701016,0.367914958,0.594392581
245025688,0.457163981,0.618985059,0.475851886
245130408,0.645220501,0.672274331,0.148727221
245190144,0.369987641,0.655733764,0.106131315
245122546,0.356238912,0.514554538,0.796417331
245080880,0.687305044,0.550073731,0.248439244
245119696,0.639389041,0.676927587,0.03932696
245205856,0.351501779,0.556105861,0.098439163
240805092,0.531306673,0.595956945,0.127761967
244964283,0.460840656,0.536869238,0.230563278
245255383,0.437135571,0.512442763,0.120412325
245169087,0.590408391,0.518455213,0.111449639
244689352,0.312866937,0.504705726,0.484477449
245044467,0.261760778,0.675119832,0.246047366
245143609,0.241367263,0.493224238,0.540243727
245229204,0.287992909,0.647288367,0.259859742
245240164,0.348118427,0.706121879,0.481990576
245208052,0.395326136,0.649341138,0.309240355
245213034,0.603945001,0.545192774,0.576279452
245003179,0.314478854,0.440904711,0.644969509
245062000,0.433102611,0.667478317,0.242493432
239157970,0.537098037,0.731209982,0.229383023
245206634,0.441715558,0.454919179,0.342713999
245122433,0.182007878,0.679608858,0.372441077
244992209,0.664549554,0.638710877,0.464367141
231671994,0.695397707,0.644170488,0.334792928
245178844,0.276822696,0.430866527,0.411296381
245186580,0.152982861,0.605700185,0.336456932
245036273,0.494600744,0.487846191,0.357161879
244958926,0.566832235,0.603547901,0.591207073
245203172,0.302041507,0.497788393,0.331207551
245146393,0.500743459,0.474462269,0.355215429
244982044,0.29726862,3.58E-04,0.950046092
245121779,0.389754098,0.633999145,0.201910804
245228762,0.392699504,0.614520092,0.182720763
245106640,0.194437791,0.474538598,0.514936675
245118431,0.602638368,0.66380423,0.388013677
241003254,0.493496131,0.494654513,0.469331408
242638769,0.178612428,0.485772248,0.18122319
245033062,0.14449488,0.476006188,0.351190676
245090819,0.622163773,0.553481014,0.333562908
245122431,0.310013904,0.575488159,0.476198146
245151848,0.229907379,0.581754922,0.634117934
245098346,0.338397773,0.585044966,0.508822331
245113181,0.480603715,0.473746247,0.384187927
245043880,0.425835978,0.698804872,0.285973696
245079453,0.443972525,0.706538688,0.53008497
245030810,0.303753244,0.645831228,0.129351299
226744053,0.535001174,0.692242494,0.256355254
244968251,0.236185632,0.670503925,0.247443938
245206234,0.394063246,0.647038273,0.219556651
245156557,0.306701477,0.484900017,0.634020207
245234894,0.213637911,0.560617936,0.14414775
245229115,0.26667815,0.536992323,0.359373522
245229569,0.499669556,0.605613765,0.539057235
245179000,0.534050548,0.693940702,0.163096117
245180120,0.371655927,0.70059743,0.282016313
245180067,0.544707387,0.618606887,0.345029714
245136591,0.345308388,0.487817884,0.560048682
245192985,0.488501453,0.572325184,0.173994488
245236607,0.65669834,0.787733815,0.264871451
244991662,0.550253426,0.58815913,0.385361558
245097460,0.27614179,0.537255036,0.173944713
242030103,0.789199804,0.518285605,0.245506591
245114567,0.188504649,0.645525855,0.45350132
245146960,0.301680741,0.733554125,0.555579776
245111627,0.201394836,0.658574252,0.270312497
245007897,0.329730787,0.570006316,0.183265531
245170571,0.208212936,0.437985037,0.285378798
245052807,0.569167623,0.560196024,0.298618026
245114030,0.33017333,0.559763133,0.135997271
245042299,0.077541297,0.740635374,0.103759513
245095603,0.219329261,0.420928945,0.740393491
245201870,0.311812709,0.430699582,0.25004752
245071005,0.634289278,0.674483779,0.513158493
245150810,0.329269383,0.618044517,0.783942438
245207899,0.13070009,0.570896431,0.392962291
245166808,0.574750744,0.451858467,0.257349083
244960526,0.384389788,0.648264555,0.480994066
245105643,0.237165367,0.428557395,0.642539096
245140904,0.413467209,0.47226746,0.70417902
245078651,0.279025203,0.414294434,0.383790192
245265442,0.494602178,0.734172497,0.134466993
245079687,0.299407634,0.689531628,0.36388845
245190006,0.426919423,0.633905525,0.150250242
238924955,0.301514641,0.587300288,0.868596882
245148109,0.450932705,0.574007359,0.153449661
245122607,0.264921251,0.627567698,0.424663592
245067525,0.332135997,0.777526151,0.235799415
245123148,0.558078696,0.547218448,0.277970853
245176461,0.377077167,0.472748694,0.663183517
244971845,0.356765155,0.608550699,0.37052147
245150648,0.538624435,0.576347867,0.252121879
245103248,0.377433383,0.540059988,0.0910712
245107790,0.394279135,0.511243215,0.665301471
245128716,0.428743509,0.553205817,0.289907553
230400044,0.526388711,0.752326726,0.325026924
245041647,0.404994675,0.513115576,0.254180805
245095211,0.320383186,0.538723442,0.177653858
244986149,0.58184167,0.73308233,0.139991638
245096508,0.639031417,0.54966946,0.116098804
245207537,0.528633617,0.605465182,0.260969333
241356732,0.525588327,0.352627771,0.406391366
245201985,0.354555811,0.431401197,0.462200809
245118561,0.403545967,0.593998044,0.055752704
245241289,0.304561483,0.566952517,0.093934606
245186741,0.331583888,0.699847195,0.163818198
245081219,0.263615448,0.540105739,0.154186734
245151640,0.37369486,0.541306322,0.34869187
245197041,0.197430836,0.707765049,0.324729811
245251743,0.175282013,0.632510102,0.187310972
243283637,0.416371758,0.588670344,0.5549252
245156863,0.362124535,0.585701945,0.465636126
245202456,0.368895107,0.500545937,0.67282228
244994439,0.177215577,0.4780995,0.231230447
242607685,0.265923248,0.707655863,0.481882475
245248438,0.064366976,0.437987908,0.304462352
240826809,0.46710021,0.511907503,0.340245318
245075008,0.493968106,0.671006549,0.383117541
242414208,0.523812746,0.478303337,0.563792969
245094089,0.405440639,0.640771424,0.48624332
230442095,0.786638759,0.508678108,0.484744386
245190061,0.172066363,0.516508546,0.191601783
244978567,0.530754795,0.572197084,0.398238141
245176011,0.572951748,0.67469494,0.111569358
245139438,0.194867385,0.578586168,0.869722055
244949486,0.5347912,0.500494323,0.3711618
241821657,0.317895032,0.599976221,0.056322693
245135816,0.243243455,0.582334895,0.203029079
245055586,0.51612955,0.406252383,0.506051856
241415133,0.406852886,0.481169614,0.307772044
245225528,0.310452805,0.573463801,0.148052323
245121780,0.411380704,0.582315225,0.488487789
245060647,0.193212463,0.602634332,0.459795146
245085291,0.492264344,0.4726021,0.609335794
245116584,0.482646452,0.51569107,0.577720935
244930985,0.432410368,0.645671809,0.219546438
244971723,0.381881512,0.534184987,0.274344926
245096722,0.29792061,0.515168065,0.409420992
245001960,0.327999746,0.568400278,0.38105936
245197408,0.33360875,0.590132374,0.359568607
245059244,0.41250304,0.597828078,0.335284829
